0000001186,scans,0000000052,DataLength
"header",0000000032,"lines"
"Date",11/05/2016,"Time",12:27:03 PM
"ID","HAL 7 IDP LOW ENERGY #13740","Version",3
"Scans",1
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",0.40,30.00,0.05,100.000,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"1st-dynode",-2500,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",20.000,"uA"
"energy",0.30,"V"
"extractor",370,"V"
"focus",-144,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"lens",0,"V"
"mass",1.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1800,"V"
"resolution",0,"%"
"suppressor",-200,"V"
"Data",1
"Cycle","Time","ms","mass amu","SEM c/s"
0000000001,00:00:00,0000000000,    5.65,       110
0000000001,00:00:00,0000000000,    5.70,       120
0000000001,00:00:00,0000000000,    5.75,       100
0000000001,00:00:00,0000000000,    5.80,        30
0000000001,00:00:00,0000000000,    5.85,        50
0000000001,00:00:00,0000000000,    5.90,       150
0000000001,00:00:00,0000000000,    5.95,       100
0000000001,00:00:00,0000000000,    6.00,        70
0000000001,00:00:00,0000000000,    6.05,       100
0000000001,00:00:00,0000000000,    6.10,        90
0000000001,00:00:00,0000000000,    6.15,       120
0000000001,00:00:00,0000000000,    6.20,       100
0000000001,00:00:00,0000000000,    6.25,       180
0000000001,00:00:00,0000000000,    6.30,       110
0000000001,00:00:00,0000000000,    6.35,       110
0000000001,00:00:00,0000000000,    6.40,       110
0000000001,00:00:00,0000000000,    6.45,       170
0000000001,00:00:00,0000000000,    6.50,       180
0000000001,00:00:00,0000000000,    6.55,       140
0000000001,00:00:00,0000000000,    6.60,       190
0000000001,00:00:00,0000000000,    6.65,       130
0000000001,00:00:00,0000000000,    6.70,       130
0000000001,00:00:00,0000000000,    6.75,       190
0000000001,00:00:00,0000000000,    6.80,       200
0000000001,00:00:00,0000000000,    6.85,       230
0000000001,00:00:00,0000000000,    6.90,       160
0000000001,00:00:00,0000000000,    6.95,       120
0000000001,00:00:00,0000000000,    7.00,       210
0000000001,00:00:00,0000000000,    7.05,        90
0000000001,00:00:00,0000000000,    7.10,       180
0000000001,00:00:00,0000000000,    7.15,       120
0000000001,00:00:00,0000000000,    7.20,       170
0000000001,00:00:00,0000000000,    7.25,       110
0000000001,00:00:00,0000000000,    7.30,        90
0000000001,00:00:00,0000000000,    7.35,        30
0000000001,00:00:00,0000000000,    7.40,       170
0000000001,00:00:00,0000000000,    7.45,       100
0000000001,00:00:00,0000000000,    7.50,        80
0000000001,00:00:00,0000000000,    7.55,       130
0000000001,00:00:00,0000000000,    7.60,       100
0000000001,00:00:00,0000000000,    7.65,       130
0000000001,00:00:00,0000000000,    7.70,       100
0000000001,00:00:00,0000000000,    7.75,        70
0000000001,00:00:00,0000000000,    7.80,        90
0000000001,00:00:00,0000000000,    7.85,       170
0000000001,00:00:00,0000000000,    7.90,       130
0000000001,00:00:00,0000000000,    7.95,       130
0000000001,00:00:00,0000000000,    8.00,       140
0000000001,00:00:00,0000000000,    8.05,       130
0000000001,00:00:00,0000000000,    8.10,       180
0000000001,00:00:00,0000000000,    8.15,       240
0000000001,00:00:00,0000000000,    8.20,       160
0000000001,00:00:00,0000000000,    8.25,       130
0000000001,00:00:00,0000000000,    8.30,       190
0000000001,00:00:00,0000000000,    8.35,       160
0000000001,00:00:00,0000000000,    8.40,       120
0000000001,00:00:00,0000000000,    8.45,       110
0000000001,00:00:00,0000000000,    8.50,       130
0000000001,00:00:00,0000000000,    8.55,       110
0000000001,00:00:00,0000000000,    8.60,       110
0000000001,00:00:00,0000000000,    8.65,       170
0000000001,00:00:00,0000000000,    8.70,        80
0000000001,00:00:00,0000000000,    8.75,       160
0000000001,00:00:00,0000000000,    8.80,       100
0000000001,00:00:00,0000000000,    8.85,       100
0000000001,00:00:00,0000000000,    8.90,       110
0000000001,00:00:00,0000000000,    8.95,       140
0000000001,00:00:00,0000000000,    9.00,       150
0000000001,00:00:00,0000000000,    9.05,       110
0000000001,00:00:00,0000000000,    9.10,        90
0000000001,00:00:00,0000000000,    9.15,        80
0000000001,00:00:00,0000000000,    9.20,        90
0000000001,00:00:00,0000000000,    9.25,        90
0000000001,00:00:00,0000000000,    9.30,        90
0000000001,00:00:00,0000000000,    9.35,       130
0000000001,00:00:00,0000000000,    9.40,        40
0000000001,00:00:00,0000000000,    9.45,        80
0000000001,00:00:00,0000000000,    9.50,        80
0000000001,00:00:00,0000000000,    9.55,        80
0000000001,00:00:00,0000000000,    9.60,       120
0000000001,00:00:00,0000000000,    9.65,       110
0000000001,00:00:00,0000000000,    9.70,        70
0000000001,00:00:00,0000000000,    9.75,        90
0000000001,00:00:00,0000000000,    9.80,        70
0000000001,00:00:00,0000000000,    9.85,        80
0000000001,00:00:00,0000000000,    9.90,        60
0000000001,00:00:00,0000000000,    9.95,       110
0000000001,00:00:00,0000000000,   10.00,       140
0000000001,00:00:00,0000000000,   10.05,        70
0000000001,00:00:00,0000000000,   10.10,        80
0000000001,00:00:00,0000000000,   10.15,       110
0000000001,00:00:00,0000000000,   10.20,       110
0000000001,00:00:00,0000000000,   10.25,        80
0000000001,00:00:00,0000000000,   10.30,       140
0000000001,00:00:00,0000000000,   10.35,       130
0000000001,00:00:00,0000000000,   10.40,        50
0000000001,00:00:00,0000000000,   10.45,       100
0000000001,00:00:00,0000000000,   10.50,        70
0000000001,00:00:00,0000000000,   10.55,       110
0000000001,00:00:00,0000000000,   10.60,        70
0000000001,00:00:00,0000000000,   10.65,       100
0000000001,00:00:00,0000000000,   10.70,        50
0000000001,00:00:00,0000000000,   10.75,        80
0000000001,00:00:00,0000000000,   10.80,        80
0000000001,00:00:00,0000000000,   10.85,       110
0000000001,00:00:00,0000000000,   10.90,        90
0000000001,00:00:00,0000000000,   10.95,        90
0000000001,00:00:00,0000000000,   11.00,        50
0000000001,00:00:00,0000000000,   11.05,       100
0000000001,00:00:00,0000000000,   11.10,        30
0000000001,00:00:00,0000000000,   11.15,        70
0000000001,00:00:00,0000000000,   11.20,        30
0000000001,00:00:00,0000000000,   11.25,       120
0000000001,00:00:00,0000000000,   11.30,       110
0000000001,00:00:00,0000000000,   11.35,       150
0000000001,00:00:00,0000000000,   11.40,       190
0000000001,00:00:00,0000000000,   11.45,       340
0000000001,00:00:00,0000000000,   11.50,       350
0000000001,00:00:00,0000000000,   11.55,       460
0000000001,00:00:00,0000000000,   11.60,       480
0000000001,00:00:00,0000000000,   11.65,       540
0000000001,00:00:00,0000000000,   11.70,       800
0000000001,00:00:00,0000000000,   11.75,       690
0000000001,00:00:00,0000000000,   11.80,       400
0000000001,00:00:00,0000000000,   11.85,       630
0000000001,00:00:00,0000000000,   11.90,       560
0000000001,00:00:00,0000000000,   11.95,       700
0000000001,00:00:00,0000000000,   12.00,       540
0000000001,00:00:00,0000000000,   12.05,       580
0000000001,00:00:00,0000000000,   12.10,       490
0000000001,00:00:00,0000000000,   12.15,       520
0000000001,00:00:00,0000000000,   12.20,       470
0000000001,00:00:00,0000000000,   12.25,       410
0000000001,00:00:00,0000000000,   12.30,       230
0000000001,00:00:00,0000000000,   12.35,       110
0000000001,00:00:00,0000000000,   12.40,        90
0000000001,00:00:00,0000000000,   12.45,       130
0000000001,00:00:00,0000000000,   12.50,       140
0000000001,00:00:00,0000000000,   12.55,       200
0000000001,00:00:00,0000000000,   12.60,       350
0000000001,00:00:00,0000000000,   12.65,       270
0000000001,00:00:00,0000000000,   12.70,       340
0000000001,00:00:00,0000000000,   12.75,       280
0000000001,00:00:00,0000000000,   12.80,       300
0000000001,00:00:00,0000000000,   12.85,       300
0000000001,00:00:00,0000000000,   12.90,       250
0000000001,00:00:00,0000000000,   12.95,       380
0000000001,00:00:00,0000000000,   13.00,       300
0000000001,00:00:00,0000000000,   13.05,       430
0000000001,00:00:00,0000000000,   13.10,       420
0000000001,00:00:00,0000000000,   13.15,       370
0000000001,00:00:00,0000000000,   13.20,       420
0000000001,00:00:00,0000000000,   13.25,       400
0000000001,00:00:00,0000000000,   13.30,       580
0000000001,00:00:00,0000000000,   13.35,      1210
0000000001,00:00:00,0000000000,   13.40,      4060
0000000001,00:00:00,0000000000,   13.45,      6930
0000000001,00:00:00,0000000000,   13.50,      9950
0000000001,00:00:00,0000000000,   13.55,     13760
0000000001,00:00:00,0000000000,   13.60,     15390
0000000001,00:00:00,0000000000,   13.65,     18880
0000000001,00:00:00,0000000000,   13.70,     20330
0000000001,00:00:00,0000000000,   13.75,     21380
